# BLASTP 2.11.0+
# Query: NP_861501.1 CYTB [organism=Chrysochloris asiatica] [GeneID=1467809]
# Database: 311790_blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 19 hits found
NP_861514.1	YP_004464997.1	78.042	378	83	0	1	378	1	378	0.0	593	99
NP_861514.1	YP_398766.1	78.042	378	83	0	1	378	1	378	0.0	593	99
NP_861514.1	NP_009291.1	79.101	378	79	0	1	378	1	378	0.0	583	99
# BLASTP 2.11.0+
# Query: NP_861488.1 CYTB [organism=Procavia capensis] [GeneID=1485716]
# Database: 311790_blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 19 hits found
NP_861488.1	NP_861488.1	100.000	379	0	0	1	379	1	379	0.0	762	100
NP_861488.1	YP_001661380.1	91.821	379	31	0	1	379	1	379	0.0	676	100
NP_861488.1	NP_659312.1	83.905	379	61	0	1	379	1	379	0.0	655	100
NP_861488.1	NP_861514.1	84.127	378	60	0	1	378	1	378	0.0	654	99
NP_861488.1	NP_008587.1	84.921	378	57	0	1	378	1	378	0.0	638	99
NP_861488.1	NP_861501.1	82.540	378	66	0	1	378	1	378	0.0	637	99
NP_861488.1	NP_536770.1	86.243	378	52	0	1	378	1	378	0.0	636	99
NP_861488.1	YP_001661393.1	84.921	378	57	0	1	378	1	378	0.0	634	99
NP_861488.1	YP_001661445.1	81.746	378	69	0	1	378	1	378	0.0	633	99
NP_861488.1	YP_009546802.1	86.243	378	52	0	1	378	1	378	0.0	631	99
NP_861488.1	YP_009577694.1	84.921	378	57	0	1	378	1	378	0.0	629	99
NP_861488.1	NP_072069.1	79.101	378	79	0	1	378	1	378	0.0	622	99
NP_861488.1	YP_007626835.1	79.365	378	78	0	1	378	1	378	0.0	608	99
NP_861488.1	YP_009389998.1	79.101	378	79	0	1	378	1	378	0.0	607	99
NP_861488.1	YP_626379.1	79.365	378	78	0	1	378	1	378	0.0	599	99
NP_861488.1	YP_004464997.1	79.365	378	78	0	1	378	1	378	0.0	597	99
NP_861488.1	YP_398766.1	79.365	378	78	0	1	378	1	378	0.0	597	99
NP_861488.1	YP_009423876.1	79.101	378	79	0	1	378	1	378	0.0	596	99
NP_861488.1	NP_009291.1	79.894	378	76	0	1	378	1	378	0.0	584	99
# BLASTP 2.11.0+
# Query: YP_626379.1 CYTB [organism=Elephas maximus] [GeneID=2610366]
# Database: 311790_blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 19 hits found
YP_626379.1	YP_626379.1	100.000	378	0	0	1	378	1	378	0.0	760	100
YP_626379.1	NP_009291.1	97.619	378	9	0	1	378	1	378	0.0	744	100
YP_626379.1	YP_007626835.1	96.296	378	14	0	1	378	1	378	0.0	735	100
YP_626379.1	YP_004464997.1	96.032	378	15	0	1	378	1	378	0.0	735	100
YP_626379.1	YP_398766.1	96.032	378	15	0	1	378	1	378	0.0	735	100
YP_626379.1	YP_009389998.1	96.032	378	15	0	1	378	1	378	0.0	704	100
YP_626379.1	YP_009423876.1	92.857	378	27	0	1	378	1	378	0.0	670	100
YP_626379.1	NP_861514.1	78.307	378	82	0	1	378	1	378	0.0	608	100
YP_626379.1	NP_659312.1	78.836	378	80	0	1	378	1	378	0.0	607	100
YP_626379.1	NP_861488.1	79.365	378	78	0	1	378	1	378	0.0	597	100
YP_626379.1	YP_001661393.1	81.217	378	71	0	1	378	1	378	0.0	593	100
YP_626379.1	NP_072069.1	76.190	378	90	0	1	378	1	378	0.0	592	100
YP_626379.1	YP_001661380.1	78.042	378	83	0	1	378	1	378	0.0	592	100
YP_626379.1	NP_536770.1	81.481	378	70	0	1	378	1	378	0.0	590	100
YP_626379.1	NP_861501.1	77.249	378	86	0	1	378	1	378	0.0	587	100
YP_626379.1	NP_008587.1	80.159	378	75	0	1	378	1	378	0.0	585	100
YP_626379.1	YP_009546802.1	80.688	378	73	0	1	378	1	378	0.0	583	100
YP_626379.1	YP_001661445.1	77.513	378	85	0	1	378	1	378	0.0	583	100
YP_626379.1	YP_009577694.1	78.836	378	80	0	1	378	1	378	0.0	582	100
# BLASTP 2.11.0+
# Query: YP_398766.1 CYTB [organism=Mammuthus primigenius] [GeneID=3773153]
# Database: 311790_blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 19 hits found
YP_398766.1	YP_004464997.1	100.000	378	0	0	1	378	1	378	0.0	757	100
YP_398766.1	YP_398766.1	100.000	378	0	0	1	378	1	378	0.0	757	100
YP_398766.1	NP_009291.1	97.884	378	8	0	1	378	1	378	0.0	744	100
YP_398766.1	YP_007626835.1	96.825	378	12	0	1	378	1	378	0.0	738	100
YP_398766.1	YP_009389998.1	96.561	378	13	0	1	378	1	378	0.0	736	100
YP_398766.1	YP_626379.1	96.032	378	15	0	1	378	1	378	0.0	735	100
YP_398766.1	YP_009423876.1	92.063	378	30	0	1	378	1	378	0.0	667	100
YP_398766.1	NP_659312.1	79.894	378	76	0	1	378	1	378	0.0	613	100
YP_398766.1	NP_861514.1	78.042	378	83	0	1	378	1	378	0.0	610	100
YP_398766.1	YP_001661393.1	82.275	378	67	0	1	378	1	378	0.0	601	100
YP_398766.1	NP_861488.1	79.365	378	78	0	1	378	1	378	0.0	598	100
YP_398766.1	NP_536770.1	82.275	378	67	0	1	378	1	378	0.0	595	100
YP_398766.1	NP_072069.1	76.190	378	90	0	1	378	1	378	0.0	594	100
YP_398766.1	NP_861501.1	78.042	378	83	0	1	378	1	378	0.0	590	100
YP_398766.1	NP_008587.1	80.159	378	75	0	1	378	1	378	0.0	588	100
YP_398766.1	YP_001661445.1	78.307	378	82	0	1	378	1	378	0.0	588	100
YP_398766.1	YP_001661380.1	76.720	378	88	0	1	378	1	378	0.0	587	100
YP_398766.1	YP_009546802.1	80.952	378	72	0	1	378	1	378	0.0	585	100
YP_398766.1	YP_009577694.1	78.836	378	80	0	1	378	1	378	0.0	580	100
# BLASTP 2.11.0+
# Query: YP_001661393.1 CYTB [organism=Trichechus manatus] [GeneID=5867384]
# Database: 311790_blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 19 hits found
YP_001661393.1	YP_001661393.1	100.000	379	0	0	1	379	1	379	0.0	754	100
YP_001661393.1	NP_536770.1	95.515	379	17	0	1	379	1	379	0.0	676	100
YP_001661393.1	YP_009546802.1	94.723	379	20	0	1	379	1	379	0.0	670	100
YP_001661393.1	NP_861514.1	83.113	379	64	0	1	379	1	379	0.0	654	100
YP_001661393.1	NP_072069.1	83.377	379	63	0	1	379	1	379	0.0	648	100
YP_001661393.1	NP_659312.1	83.333	378	63	0	1	378	1	378	0.0	647	99
YP_001661393.1	NP_008587.1	87.599	379	47	0	1	379	1	379	0.0	644	100
YP_001661393.1	NP_861488.1	84.921	378	57	0	1	378	1	378	0.0	643	99
YP_001661393.1	YP_001661445.1	84.169	379	60	0	1	379	1	379	0.0	642	100
YP_001661393.1	NP_861501.1	83.641	379	62	0	1	379	1	379	0.0	642	100
YP_001661393.1	YP_009577694.1	85.224	379	56	0	1	379	1	379	0.0	629	100
YP_001661393.1	YP_001661380.1	82.011	378	68	0	1	378	1	378	0.0	627	99
YP_001661393.1	YP_007626835.1	82.011	378	68	0	1	378	1	378	0.0	618	99
YP_001661393.1	YP_009389998.1	82.011	378	68	0	1	378	1	378	0.0	617	99
YP_001661393.1	YP_004464997.1	82.275	378	67	0	1	378	1	378	0.0	605	99
YP_001661393.1	YP_398766.1	82.275	378	67	0	1	378	1	378	0.0	605	99
YP_001661393.1	YP_626379.1	81.217	378	71	0	1	378	1	378	0.0	602	99
YP_001661393.1	YP_009423876.1	80.952	378	72	0	1	378	1	378	0.0	601	99
YP_001661393.1	NP_009291.1	82.540	378	66	0	1	378	1	378	0.0	592	99
# BLASTP 2.11.0+
# Query: YP_001661380.1 CYTB [organism=Dendrohyrax dorsalis] [GeneID=5867493]
# Database: 311790_blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 19 hits found
YP_001661380.1	YP_001661380.1	100.000	379	0	0	1	379	1	379	0.0	763	100
YP_001661380.1	NP_861488.1	91.821	379	31	0	1	379	1	379	0.0	673	100
YP_001661380.1	NP_861514.1	82.804	378	65	0	1	378	1	378	0.0	648	99
YP_001661380.1	NP_659312.1	81.794	379	69	0	1	379	1	379	0.0	638	100
YP_001661380.1	NP_008587.1	82.275	378	67	0	1	378	1	378	0.0	628	99
YP_001661380.1	NP_861501.1	80.952	378	72	0	1	378	1	378	0.0	626	99
YP_001661380.1	NP_072069.1	78.571	378	81	0	1	378	1	378	0.0	625	99
YP_001661380.1	YP_009577694.1	83.598	378	62	0	1	378	1	378	0.0	623	99
YP_001661380.1	NP_536770.1	83.333	378	63	0	1	378	1	378	0.0	622	99
YP_001661380.1	YP_009546802.1	83.333	378	63	0	1	378	1	378	0.0	618	99
YP_001661380.1	YP_001661445.1	79.365	378	78	0	1	378	1	378	0.0	617	99
YP_001661380.1	YP_001661393.1	82.011	378	68	0	1	378	1	378	0.0	616	99
YP_001661380.1	YP_007626835.1	76.984	378	87	0	1	378	1	378	0.0	594	99
YP_001661380.1	YP_009389998.1	76.720	378	88	0	1	378	1	378	0.0	592	99
YP_001661380.1	YP_626379.1	78.042	378	83	0	1	378	1	378	0.0	588	99
YP_001661380.1	YP_009423876.1	77.249	378	86	0	1	378	1	378	0.0	587	99
YP_001661380.1	YP_004464997.1	76.720	378	88	0	1	378	1	378	0.0	582	99
YP_001661380.1	YP_398766.1	76.720	378	88	0	1	378	1	378	0.0	582	99
YP_001661380.1	NP_009291.1	77.778	378	84	0	1	378	1	378	0.0	572	99
# BLASTP 2.11.0+
# Query: YP_001661445.1 CYTB [organism=Eremitalpa granti] [GeneID=5867656]
# Database: 311790_blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 19 hits found
YP_001661445.1	YP_001661445.1	100.000	379	0	0	1	379	1	379	0.0	756	100
YP_001661445.1	NP_861501.1	95.778	379	16	0	1	379	1	379	0.0	707	100
YP_001661445.1	NP_861514.1	85.752	379	54	0	1	379	1	379	0.0	658	100
YP_001661445.1	NP_008587.1	88.654	379	43	0	1	379	1	379	0.0	652	100
YP_001661445.1	NP_659312.1	84.656	378	58	0	1	378	1	378	0.0	648	99
YP_001661445.1	NP_072069.1	82.586	379	66	0	1	379	1	379	0.0	639	100
YP_001661445.1	YP_009577694.1	86.016	379	53	0	1	379	1	379	0.0	632	100
YP_001661445.1	NP_536770.1	86.016	379	53	0	1	379	1	379	0.0	628	100
YP_001661445.1	YP_009546802.1	85.224	379	56	0	1	379	1	379	0.0	622	100
YP_001661445.1	NP_861488.1	81.746	378	69	0	1	378	1	378	0.0	621	99
YP_001661445.1	YP_001661393.1	84.169	379	60	0	1	379	1	379	0.0	620	100
YP_001661445.1	YP_001661380.1	79.365	378	78	0	1	378	1	378	0.0	609	99
YP_001661445.1	YP_007626835.1	78.307	378	82	0	1	378	1	378	0.0	587	99
YP_001661445.1	YP_009389998.1	78.042	378	83	0	1	378	1	378	0.0	585	99
YP_001661445.1	YP_009423876.1	77.249	378	86	0	1	378	1	378	0.0	574	99
YP_001661445.1	YP_004464997.1	78.307	378	82	0	1	378	1	378	0.0	573	99
YP_001661445.1	YP_398766.1	78.307	378	82	0	1	378	1	378	0.0	573	99
YP_001661445.1	YP_626379.1	77.513	378	85	0	1	378	1	378	0.0	571	99
YP_001661445.1	NP_009291.1	78.307	378	82	0	1	378	1	378	0.0	561	99
# BLASTP 2.11.0+
# Query: NP_536770.1 CYTB [organism=Dugong dugon] [GeneID=804498]
# Database: 311790_blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 19 hits found
NP_536770.1	NP_536770.1	100.000	379	0	0	1	379	1	379	0.0	755	100
NP_536770.1	YP_001661393.1	95.515	379	17	0	1	379	1	379	0.0	675	100
NP_536770.1	YP_009546802.1	96.042	379	15	0	1	379	1	379	0.0	674	100
NP_536770.1	NP_861514.1	84.433	379	59	0	1	379	1	379	0.0	660	100
NP_536770.1	NP_659312.1	84.656	378	58	0	1	378	1	378	0.0	652	99
NP_536770.1	YP_001661445.1	86.016	379	53	0	1	379	1	379	0.0	649	100
NP_536770.1	NP_861501.1	85.752	379	54	0	1	379	1	379	0.0	649	100
NP_536770.1	NP_008587.1	88.127	379	45	0	1	379	1	379	0.0	648	100
NP_536770.1	NP_072069.1	83.377	379	63	0	1	379	1	379	0.0	647	100
NP_536770.1	NP_861488.1	86.243	378	52	0	1	378	1	378	0.0	646	99
NP_536770.1	YP_009577694.1	86.280	379	52	0	1	379	1	379	0.0	636	100
NP_536770.1	YP_001661380.1	83.333	378	63	0	1	378	1	378	0.0	632	99
NP_536770.1	YP_007626835.1	82.275	378	67	0	1	378	1	378	0.0	616	99
NP_536770.1	YP_009389998.1	82.275	378	67	0	1	378	1	378	0.0	615	99
NP_536770.1	YP_009423876.1	81.217	378	71	0	1	378	1	378	0.0	602	99
NP_536770.1	YP_004464997.1	82.275	378	67	0	1	378	1	378	0.0	602	99
NP_536770.1	YP_398766.1	82.275	378	67	0	1	378	1	378	0.0	602	99
NP_536770.1	YP_626379.1	81.481	378	70	0	1	378	1	378	0.0	600	99
NP_536770.1	NP_009291.1	82.804	378	65	0	1	378	1	378	0.0	590	99
# BLASTP 2.11.0+
# Query: NP_659312.1 CYTB [organism=Macroscelides proboscideus] [GeneID=804988]
# Database: 311790_blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 19 hits found
NP_659312.1	NP_659312.1	100.000	379	0	0	1	379	1	379	0.0	759	100
NP_659312.1	NP_861514.1	88.624	378	43	0	1	378	1	378	0.0	674	99
NP_659312.1	NP_861501.1	84.921	378	57	0	1	378	1	378	0.0	650	99
NP_659312.1	NP_008587.1	87.302	378	48	0	1	378	1	378	0.0	648	99
NP_659312.1	YP_001661445.1	84.656	378	58	0	1	378	1	378	0.0	648	99
NP_659312.1	YP_009577694.1	88.360	378	44	0	1	378	1	378	0.0	644	99
NP_659312.1	NP_861488.1	83.905	379	61	0	1	379	1	379	0.0	640	100
NP_659312.1	NP_072069.1	81.481	378	70	0	1	378	1	378	0.0	637	99
NP_659312.1	YP_001661380.1	81.794	379	69	0	1	379	1	379	0.0	631	100
NP_659312.1	NP_536770.1	84.656	378	58	0	1	378	1	378	0.0	628	99
NP_659312.1	YP_001661393.1	83.333	378	63	0	1	378	1	378	0.0	622	99
NP_659312.1	YP_009546802.1	83.069	378	64	0	1	378	1	378	0.0	617	99
NP_659312.1	YP_007626835.1	79.365	378	78	0	1	378	1	378	0.0	608	99
NP_659312.1	YP_009389998.1	79.101	378	79	0	1	378	1	378	0.0	607	99
NP_659312.1	YP_009423876.1	78.836	378	80	0	1	378	1	378	0.0	598	99
NP_659312.1	YP_004464997.1	79.894	378	76	0	1	378	1	378	0.0	597	99
NP_659312.1	YP_398766.1	79.894	378	76	0	1	378	1	378	0.0	597	99
NP_659312.1	YP_626379.1	78.836	378	80	0	1	378	1	378	0.0	594	99
NP_659312.1	NP_009291.1	79.894	378	76	0	1	378	1	378	0.0	583	99
# BLASTP 2.11.0+
# Query: NP_009291.1 CYTB [organism=Loxodonta africana] [GeneID=808783]
# Database: 311790_blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 19 hits found
NP_009291.1	NP_009291.1	100.000	378	0	0	1	378	1	378	0.0	756	100
NP_009291.1	YP_626379.1	97.619	378	9	0	1	378	1	378	0.0	744	100
NP_009291.1	YP_004464997.1	97.884	378	8	0	1	378	1	378	0.0	744	100
NP_009291.1	YP_398766.1	97.884	378	8	0	1	378	1	378	0.0	744	100
NP_009291.1	YP_007626835.1	97.619	378	9	0	1	378	1	378	0.0	741	100
NP_009291.1	YP_009389998.1	97.354	378	10	0	1	378	1	378	0.0	740	100
NP_009291.1	YP_009423876.1	92.857	378	27	0	1	378	1	378	0.0	669	100
NP_009291.1	NP_861514.1	79.101	378	79	0	1	378	1	378	0.0	614	100
NP_009291.1	NP_659312.1	79.894	378	76	0	1	378	1	378	0.0	612	100
NP_009291.1	YP_001661393.1	82.540	378	66	0	1	378	1	378	0.0	601	100
NP_009291.1	NP_861488.1	79.894	378	76	0	1	378	1	378	0.0	600	100
NP_009291.1	NP_536770.1	82.804	378	65	0	1	378	1	378	0.0	598	100
NP_009291.1	NP_072069.1	77.249	378	86	0	1	378	1	378	0.0	598	100
NP_009291.1	NP_861501.1	78.042	378	83	0	1	378	1	378	0.0	592	100
NP_009291.1	YP_001661380.1	77.778	378	84	0	1	378	1	378	0.0	590	100
NP_009291.1	NP_008587.1	80.688	378	73	0	1	378	1	378	0.0	590	100
NP_009291.1	YP_001661445.1	78.307	378	82	0	1	378	1	378	0.0	589	100
NP_009291.1	YP_009546802.1	81.481	378	70	0	1	378	1	378	0.0	587	100
NP_009291.1	YP_009577694.1	79.365	378	78	0	1	378	1	378	0.0	583	100
# BLASTP 2.11.0+
# Query: YP_009389998.1 CYTB [organism=Elephas antiquus] [GeneID=33350682]
# Database: 311790_blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 19 hits found
YP_009389998.1	YP_009389998.1	100.000	378	0	0	1	378	1	378	0.0	756	100
YP_009389998.1	YP_007626835.1	99.206	378	3	0	1	378	1	378	0.0	750	100
YP_009389998.1	NP_009291.1	97.354	378	10	0	1	378	1	378	0.0	740	100
YP_009389998.1	YP_004464997.1	96.561	378	13	0	1	378	1	378	0.0	736	100
YP_009389998.1	YP_398766.1	96.561	378	13	0	1	378	1	378	0.0	736	100
YP_009389998.1	YP_626379.1	96.032	378	15	0	1	378	1	378	0.0	687	100
YP_009389998.1	YP_009423876.1	92.857	378	27	0	1	378	1	378	0.0	668	100
YP_009389998.1	NP_861514.1	78.571	378	81	0	1	378	1	378	0.0	610	100
YP_009389998.1	NP_659312.1	79.101	378	79	0	1	378	1	378	0.0	607	100
YP_009389998.1	YP_001661393.1	82.011	378	68	0	1	378	1	378	0.0	596	100
YP_009389998.1	NP_536770.1	82.275	378	67	0	1	378	1	378	0.0	593	100
YP_009389998.1	NP_861488.1	79.101	378	79	0	1	378	1	378	0.0	592	100
YP_009389998.1	NP_072069.1	76.720	378	88	0	1	378	1	378	0.0	591	100
YP_009389998.1	NP_861501.1	77.778	378	84	0	1	378	1	378	0.0	588	100
YP_009389998.1	NP_008587.1	80.423	378	74	0	1	378	1	378	0.0	586	100
YP_009389998.1	YP_001661445.1	78.042	378	83	0	1	378	1	378	0.0	585	100
YP_009389998.1	YP_001661380.1	76.720	378	88	0	1	378	1	378	0.0	583	100
YP_009389998.1	YP_009546802.1	80.688	378	73	0	1	378	1	378	0.0	581	100
YP_009389998.1	YP_009577694.1	78.836	378	80	0	1	378	1	378	0.0	580	100
# BLASTP 2.11.0+
# Query: YP_009546802.1 CYTB [organism=Hydrodamalis gigas] [GeneID=38573458]
# Database: 311790_blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 19 hits found
YP_009546802.1	YP_009546802.1	100.000	379	0	0	1	379	1	379	0.0	755	100
YP_009546802.1	NP_536770.1	96.042	379	15	0	1	379	1	379	0.0	676	100
YP_009546802.1	YP_001661393.1	94.723	379	20	0	1	379	1	379	0.0	671	100
YP_009546802.1	NP_861514.1	83.377	379	63	0	1	379	1	379	0.0	651	100
YP_009546802.1	NP_072069.1	83.905	379	61	0	1	379	1	379	0.0	648	100
YP_009546802.1	NP_861501.1	85.224	379	56	0	1	379	1	379	0.0	646	100
YP_009546802.1	NP_008587.1	87.863	379	46	0	1	379	1	379	0.0	645	100
YP_009546802.1	YP_001661445.1	85.224	379	56	0	1	379	1	379	0.0	645	100
YP_009546802.1	NP_861488.1	86.243	378	52	0	1	378	1	378	0.0	644	99
YP_009546802.1	NP_659312.1	83.069	378	64	0	1	378	1	378	0.0	642	99
YP_009546802.1	YP_001661380.1	83.333	378	63	0	1	378	1	378	0.0	630	99
YP_009546802.1	YP_009577694.1	85.488	379	55	0	1	379	1	379	0.0	629	100
YP_009546802.1	YP_007626835.1	80.688	378	73	0	1	378	1	378	0.0	608	99
YP_009546802.1	YP_009389998.1	80.688	378	73	0	1	378	1	378	0.0	607	99
YP_009546802.1	YP_009423876.1	80.952	378	72	0	1	378	1	378	0.0	600	99
YP_009546802.1	YP_626379.1	80.688	378	73	0	1	378	1	378	0.0	596	99
YP_009546802.1	YP_004464997.1	80.952	378	72	0	1	378	1	378	0.0	593	99
YP_009546802.1	YP_398766.1	80.952	378	72	0	1	378	1	378	0.0	593	99
YP_009546802.1	NP_009291.1	81.481	378	70	0	1	378	1	378	0.0	582	99
# BLASTP 2.11.0+
# Query: YP_007626835.1 CYTB [organism=Loxodonta cyclotis] [GeneID=14842601]
# Database: 311790_blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 19 hits found
YP_007626835.1	YP_007626835.1	100.000	378	0	0	1	378	1	378	0.0	755	100
YP_007626835.1	YP_009389998.1	99.206	378	3	0	1	378	1	378	0.0	750	100
YP_007626835.1	NP_009291.1	97.619	378	9	0	1	378	1	378	0.0	741	100
YP_007626835.1	YP_004464997.1	96.825	378	12	0	1	378	1	378	0.0	738	100
YP_007626835.1	YP_398766.1	96.825	378	12	0	1	378	1	378	0.0	738	100
YP_007626835.1	YP_626379.1	96.296	378	14	0	1	378	1	378	0.0	735	100
YP_007626835.1	YP_009423876.1	93.122	378	26	0	1	378	1	378	0.0	670	100
YP_007626835.1	NP_861514.1	78.836	378	80	0	1	378	1	378	0.0	612	100
YP_007626835.1	NP_659312.1	79.365	378	78	0	1	378	1	378	0.0	608	100
YP_007626835.1	YP_001661393.1	82.011	378	68	0	1	378	1	378	0.0	597	100
YP_007626835.1	NP_861488.1	79.365	378	78	0	1	378	1	378	0.0	594	100
YP_007626835.1	NP_536770.1	82.275	378	67	0	1	378	1	378	0.0	593	100
YP_007626835.1	NP_072069.1	76.984	378	87	0	1	378	1	378	0.0	593	100
YP_007626835.1	NP_861501.1	78.042	378	83	0	1	378	1	378	0.0	589	100
YP_007626835.1	NP_008587.1	80.688	378	73	0	1	378	1	378	0.0	587	100
YP_007626835.1	YP_001661445.1	78.307	378	82	0	1	378	1	378	0.0	587	100
YP_007626835.1	YP_001661380.1	76.984	378	87	0	1	378	1	378	0.0	585	100
YP_007626835.1	YP_009546802.1	80.688	378	73	0	1	378	1	378	0.0	582	100
YP_007626835.1	YP_009577694.1	79.101	378	79	0	1	378	1	378	0.0	582	100
# BLASTP 2.11.0+
# Query: NP_008587.1 CYTB [organism=Orycteropus afer] [GeneID=808409]
# Database: 311790_blastdb
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 19 hits found
NP_008587.1	NP_008587.1	100.000	379	0	0	1	379	1	379	0.0	757	100
NP_008587.1	NP_861501.1	88.918	379	42	0	1	379	1	379	0.0	670	100
NP_008587.1	NP_861514.1	87.599	379	47	0	1	379	1	379	0.0	669	100
NP_008587.1	YP_001661445.1	88.654	379	43	0	1	379	1	379	0.0	667	100
