YP_009739765.1	YP_009651734.1	79.894	378	76	0	1	378	1	378	0.0	617
YP_009739765.1	YP_187587.1	79.101	378	79	0	1	378	1	378	0.0	612
YP_009739765.1	YP_009344354.1	77.249	378	86	0	1	378	1	378	0.0	606
YP_009739765.1	YP_187574.1	79.894	378	76	0	1	378	1	378	0.0	605
YP_009739765.1	NP_008165.2	78.042	378	83	0	1	378	1	378	0.0	605
YP_009739765.1	YP_009558636.1	78.158	380	83	0	1	380	1	380	0.0	605
YP_009739765.1	YP_009487510.1	78.571	378	81	0	1	378	1	378	0.0	604
YP_009739765.1	YP_009369665.1	77.778	378	84	0	1	378	1	378	0.0	603
YP_009739765.1	YP_009344328.1	77.778	378	84	0	1	378	1	378	0.0	602
YP_009739765.1	YP_009369639.1	77.513	378	85	0	1	378	1	378	0.0	602
YP_009739765.1	YP_009019309.1	77.249	378	86	0	1	378	1	378	0.0	601
YP_009739765.1	YP_009110248.1	79.101	378	79	0	1	378	1	378	0.0	601
YP_009739765.1	YP_001527864.1	77.249	378	86	0	1	378	1	378	0.0	599
YP_009739765.1	YP_001527851.1	77.249	378	86	0	1	378	1	378	0.0	599
YP_009739765.1	YP_009034256.1	76.984	378	87	0	1	378	1	378	0.0	599
YP_009739765.1	YP_492678.1	78.307	378	82	0	1	378	1	378	0.0	598
YP_009739765.1	YP_009115786.1	77.513	378	85	0	1	378	1	378	0.0	598
YP_009739765.1	YP_009369652.1	76.720	378	88	0	1	378	1	378	0.0	598
YP_009739765.1	YP_009369678.1	76.984	378	87	0	1	378	1	378	0.0	598
YP_009739765.1	YP_009019270.1	76.720	378	88	0	1	378	1	378	0.0	598
YP_009739765.1	YP_009019257.1	76.984	378	87	0	1	378	1	378	0.0	597
YP_009739765.1	YP_009019296.1	76.455	378	89	0	1	378	1	378	0.0	597
YP_009739765.1	YP_009493368.1	78.515	377	81	0	1	377	1	377	0.0	597
YP_009739765.1	YP_003457228.1	76.190	378	90	0	1	378	1	378	0.0	596
YP_009739765.1	YP_009019283.1	76.720	378	88	0	1	378	1	378	0.0	596
YP_009739765.1	YP_187600.1	79.365	378	78	0	1	378	1	378	0.0	595
YP_009739765.1	YP_008994261.1	76.720	378	88	0	1	378	1	378	0.0	595
YP_009739765.1	YP_492665.1	77.778	378	84	0	1	378	1	378	0.0	594
YP_009739765.1	YP_009344341.1	77.249	378	86	0	1	378	1	378	0.0	593
YP_009739765.1	YP_007626991.1	75.926	378	91	0	1	378	1	378	0.0	592
YP_009739765.1	YP_009331777.1	75.397	378	93	0	1	378	1	378	0.0	592
YP_009739765.1	YP_009138169.1	77.249	378	86	0	1	378	1	378	0.0	589
YP_009739765.1	YP_009343967.1	78.571	378	81	0	1	378	1	378	0.0	584
YP_009739765.1	YP_009574724.1	77.249	378	86	0	1	378	1	378	0.0	583
YP_009739765.1	YP_009343954.1	78.042	378	83	0	1	378	1	378	0.0	583
YP_009739765.1	NP_008133.1	74.074	378	98	0	1	378	1	378	0.0	575
YP_009739765.1	NP_006977.1	75.132	378	94	0	1	378	1	378	0.0	575
YP_009739765.1	YP_009730378.1	74.933	375	94	0	1	375	1	375	0.0	570
YP_009739765.1	NP_007354.1	74.074	378	98	0	1	378	1	378	0.0	568
YP_009739765.1	YP_448764.1	72.267	375	104	0	1	375	1	375	0.0	563
YP_009739765.1	NP_008380.1	74.667	375	95	0	1	375	1	375	0.0	562
YP_009739765.1	YP_009545869.1	74.005	377	98	0	1	377	1	377	0.0	562
YP_009739765.1	insertionB	72.821	390	94	1	1	378	1	390	0.0	560
YP_009739765.1	YP_009651562.1	69.415	376	115	0	1	376	1	376	0.0	558
YP_009739765.1	YP_009545841.1	70.241	373	111	0	4	376	3	375	0.0	558
YP_009739765.1	YP_009700158.1	73.210	377	101	0	1	377	1	377	0.0	558
YP_009739765.1	YP_009545856.1	73.333	375	100	0	1	375	1	375	0.0	557
YP_009739765.1	YP_001905910.1	73.475	377	100	0	1	377	1	377	0.0	555
YP_009739765.1	YP_025948.1	71.883	377	106	0	1	377	1	377	0.0	549
YP_009739765.1	deletionA	70.635	378	93	2	1	378	1	360	0.0	547
YP_009739765.1	YP_001905921.1	72.000	375	105	0	1	375	1	375	0.0	545
YP_009739765.1	YP_009730188.1	73.925	372	97	0	5	376	4	375	0.0	545
YP_009739765.1	YP_003457162.1	71.925	374	105	0	4	377	4	377	0.0	541
YP_009739765.1	truncatedA	76.571	350	82	0	1	350	1	350	0.0	541
YP_009739765.1	YP_448751.1	71.053	380	110	0	1	380	1	380	0.0	540
YP_009739765.1	YP_003457135.1	71.809	376	106	0	1	376	1	376	0.0	540
YP_009739765.1	YP_009680571.1	71.123	374	108	0	4	377	3	376	0.0	539
YP_009739765.1	YP_009545825.1	70.557	377	111	0	1	377	1	377	0.0	535
YP_009739765.1	YP_009730149.1	72.800	375	102	0	3	377	2	376	0.0	535
YP_009739765.1	YP_009730175.1	73.046	371	100	0	5	375	4	374	0.0	533
YP_009739765.1	YP_003457187.1	70.027	377	113	0	1	377	1	377	0.0	532
YP_009739765.1	YP_009542029.1	75.597	377	92	0	1	377	1	377	0.0	531
YP_009739765.1	YP_009730162.1	73.475	377	100	0	1	377	1	377	0.0	527
YP_009739765.1	YP_008994253.1	70.509	373	110	0	4	376	3	375	0.0	525
YP_009739765.1	YP_009732650.1	71.011	376	109	0	4	379	3	378	0.0	524
YP_009739765.1	truncatedBleftM	77.219	338	77	0	13	350	3	340	0.0	522
YP_009739765.1	YP_009545833.1	70.292	377	112	0	1	377	1	377	0.0	521
YP_009739765.1	NP_957765.2	71.159	371	107	0	5	375	4	374	0.0	516
YP_009739765.1	YP_009545883.1	70.133	375	112	0	1	375	1	375	0.0	515
YP_009739765.1	truncatedCnewM	77.644	331	74	0	20	350	1	331	0.0	513
YP_009739765.1	YP_009545804.1	67.725	378	122	0	1	378	1	378	1.84e-174	484
YP_009732650.1	YP_009732650.1	100.000	381	0	0	1	381	1	381	0.0	759
YP_009732650.1	YP_009545841.1	81.649	376	69	0	1	376	1	376	0.0	643
YP_009732650.1	YP_009700158.1	82.353	374	66	0	2	375	3	376	0.0	624
YP_009732650.1	YP_009680571.1	84.533	375	58	0	1	375	1	375	0.0	622
YP_009732650.1	YP_009651562.1	80.267	375	74	0	1	375	2	376	0.0	621
YP_009732650.1	YP_009545856.1	81.769	373	68	0	2	374	3	375	0.0	619
YP_009732650.1	YP_003457135.1	81.117	376	71	0	1	376	2	377	0.0	612
YP_009732650.1	YP_025948.1	80.697	373	72	0	3	375	4	376	0.0	611
YP_009732650.1	YP_009545869.1	78.610	374	80	0	2	375	3	376	0.0	608
YP_009732650.1	YP_001905910.1	80.749	374	72	0	2	375	3	376	0.0	608
YP_009732650.1	YP_003457162.1	81.233	373	70	0	3	375	4	376	0.0	606
YP_009732650.1	YP_009730188.1	79.841	377	76	0	1	377	1	377	0.0	604
YP_009732650.1	YP_009730149.1	81.842	380	69	0	1	380	1	380	0.0	602
YP_009732650.1	YP_009730175.1	80.106	377	75	0	1	377	1	377	0.0	597
YP_009732650.1	YP_008994253.1	78.400	375	81	0	1	375	1	375	0.0	588
YP_009732650.1	YP_003457187.1	77.212	373	85	0	3	375	4	376	0.0	587
YP_009732650.1	NP_957765.2	77.984	377	83	0	1	377	1	377	0.0	575
YP_009732650.1	YP_009545825.1	75.067	373	93	0	3	375	4	376	0.0	570
YP_009732650.1	YP_009730162.1	76.253	379	90	0	1	379	2	380	0.0	568
YP_009732650.1	YP_009545883.1	76.139	373	89	0	2	374	3	375	0.0	564
YP_009732650.1	YP_009545833.1	76.139	373	89	0	3	375	4	376	0.0	560
YP_009732650.1	YP_009726151.1	71.543	376	107	0	3	378	4	379	0.0	549
YP_009732650.1	YP_009739765.1	71.011	376	109	0	3	378	4	379	0.0	549
YP_009732650.1	YP_009751179.1	71.011	376	109	0	3	378	4	379	0.0	544
YP_009732650.1	YP_009651734.1	70.241	373	111	0	3	375	4	376	0.0	539
YP_009732650.1	YP_009331777.1	70.588	374	110	0	2	375	3	376	0.0	539
YP_009732650.1	YP_187587.1	69.705	373	113	0	3	375	4	376	0.0	535
YP_009732650.1	YP_009369678.1	69.519	374	114	0	2	375	3	376	0.0	535
YP_009732650.1	YP_009344354.1	69.786	374	113	0	2	375	3	376	0.0	535
YP_009732650.1	YP_009019309.1	70.777	373	109	0	3	375	4	376	0.0	534
YP_009732650.1	YP_009369665.1	69.786	374	113	0	2	375	3	376	0.0	534
YP_009732650.1	YP_001527864.1	69.786	374	113	0	2	375	3	376	0.0	533
YP_009732650.1	YP_001527851.1	69.786	374	113	0	2	375	3	376	0.0	533
YP_009732650.1	YP_009019296.1	69.519	374	114	0	2	375	3	376	0.0	533
YP_009732650.1	YP_009034256.1	69.519	374	114	0	2	375	3	376	0.0	533
YP_009732650.1	YP_009128912.1	69.415	376	115	0	3	378	4	379	0.0	533
YP_009732650.1	YP_009369639.1	70.509	373	110	0	3	375	4	376	0.0	533
YP_009732650.1	YP_009344328.1	69.786	374	113	0	2	375	3	376	0.0	533
YP_009732650.1	YP_009019270.1	69.786	374	113	0	2	375	3	376	0.0	533
YP_009732650.1	YP_009487510.1	69.786	374	113	0	2	375	3	376	0.0	532
YP_009732650.1	YP_002836164.1	69.415	376	115	0	3	378	4	379	0.0	532
YP_009732650.1	YP_003457228.1	69.786	374	113	0	2	375	3	376	0.0	532
YP_009732650.1	YP_007626991.1	69.251	374	115	0	2	375	3	376	0.0	532
YP_009732650.1	YP_009239175.1	69.149	376	116	0	3	378	4	379	0.0	532
YP_009732650.1	YP_009019283.1	69.519	374	114	0	2	375	3	376	0.0	531
YP_009732650.1	YP_009139039.1	70.745	376	110	0	3	378	4	379	0.0	531
YP_009732650.1	YP_009369652.1	70.053	374	112	0	2	375	3	376	0.0	531
YP_009732650.1	YP_009344341.1	69.251	374	115	0	2	375	3	376	0.0	531
YP_009732650.1	YP_003264314.1	69.415	376	115	0	3	378	4	379	0.0	530
YP_009732650.1	NP_008165.2	69.169	373	115	0	3	375	4	376	0.0	530
YP_009732650.1	YP_187574.1	69.251	374	115	0	3	376	4	377	0.0	530
YP_009732650.1	YP_187600.1	71.314	373	107	0	3	375	4	376	0.0	529
YP_009732650.1	YP_009115786.1	68.717	374	117	0	2	375	3	376	0.0	529
YP_009732650.1	YP_009343967.1	71.582	373	106	0	3	375	4	376	0.0	529
YP_009732650.1	YP_009558636.1	66.931	378	125	0	1	378	2	379	0.0	526
YP_009732650.1	YP_009019257.1	68.984	374	116	0	2	375	3	376	0.0	526
YP_009732650.1	YP_009343954.1	71.314	373	107	0	3	375	4	376	0.0	526
YP_009732650.1	YP_492678.1	69.169	373	115	0	3	375	4	376	0.0	525
YP_009732650.1	YP_008994261.1	68.717	374	117	0	2	375	3	376	0.0	524
YP_009732650.1	YP_009138169.1	69.786	374	113	0	2	375	3	376	0.0	523
YP_009732650.1	YP_009493368.1	66.400	375	126	0	3	377	4	378	0.0	523
YP_009732650.1	YP_025933.1	68.717	374	117	0	2	375	3	376	0.0	523
YP_009732650.1	YP_492665.1	68.633	373	117	0	3	375	4	376	0.0	522
YP_009732650.1	YP_009545804.1	72.581	372	102	0	2	373	3	374	0.0	519
YP_009732650.1	YP_003856744.1	69.415	376	115	0	3	378	4	379	0.0	518
YP_009732650.1	YP_009730378.1	68.351	376	119	0	1	376	2	377	0.0	518
YP_009732650.1	NP_008133.1	67.467	375	122	0	1	375	2	376	0.0	516
YP_009732650.1	YP_003856718.1	69.149	376	116	0	3	378	4	379	0.0	516
YP_009732650.1	YP_003457267.1	69.947	376	113	0	3	378	4	379	0.0	515
YP_009732650.1	YP_009110248.1	68.901	373	116	0	3	375	4	376	0.0	513
YP_009732650.1	NP_006977.1	67.647	374	121	0	2	375	3	376	0.0	513
YP_009732650.1	YP_009574724.1	67.292	373	122	0	3	375	4	376	0.0	510
YP_009732650.1	NP_008380.1	67.553	376	122	0	1	376	2	377	0.0	508
YP_009732650.1	YP_448764.1	67.287	376	123	0	1	376	2	377	0.0	506
YP_009732650.1	YP_001905921.1	66.489	376	126	0	1	376	2	377	0.0	505
YP_009732650.1	NP_007354.1	67.292	373	122	0	3	375	4	376	0.0	503
YP_009732650.1	YP_448751.1	67.380	374	122	0	1	374	2	375	0.0	501
YP_009732650.1	insertionB	65.544	386	121	1	2	375	3	388	6.27e-180	498
YP_009732650.1	truncatedA	68.966	348	108	0	2	349	3	350	1.97e-176	488
YP_009732650.1	deletionA	63.636	374	118	2	2	375	3	358	1.31e-175	486
YP_009732650.1	YP_009542029.1	66.048	377	128	0	1	377	2	378	9.26e-171	474
YP_009732650.1	truncatedBleftM	69.231	338	104	0	12	349	3	340	3.09e-170	471
YP_009732650.1	truncatedCnewM	70.303	330	98	0	20	349	2	331	1.50e-168	467
YP_009730188.1	YP_009730188.1	100.000	380	0	0	1	380	1	380	0.0	758
YP_009730188.1	YP_009730175.1	92.063	378	30	0	1	378	1	378	0.0	661
YP_009730188.1	NP_957765.2	89.840	374	38	0	1	374	1	374	0.0	641
YP_009730188.1	YP_009545841.1	79.733	375	76	0	1	375	1	375	0.0	620
YP_009730188.1	YP_001905910.1	83.422	374	62	0	2	375	3	376	0.0	620
YP_009730188.1	YP_009680571.1	82.632	380	66	0	1	380	1	380	0.0	617
YP_009730188.1	YP_003457162.1	82.493	377	66	0	4	380	5	381	0.0	611
YP_009730188.1	YP_009651562.1	77.309	379	86	0	1	379	2	380	0.0	611
YP_009730188.1	YP_025948.1	81.720	372	68	0	4	375	5	376	0.0	610
YP_009730188.1	YP_009700158.1	82.086	374	67	0	2	375	3	376	0.0	610
YP_009730188.1	YP_003457135.1	81.333	375	70	0	1	375	2	376	0.0	608
YP_009730188.1	YP_009545856.1	81.501	373	69	0	2	374	3	375	0.0	608
YP_009730188.1	YP_009545869.1	79.679	374	76	0	2	375	3	376	0.0	597
YP_009730188.1	YP_003457187.1	77.419	372	84	0	4	375	5	376	0.0	582
YP_009730188.1	YP_009730162.1	82.133	375	67	0	1	375	2	376	0.0	582
YP_009730188.1	YP_009732650.1	79.841	377	76	0	1	377	1	377	0.0	582
YP_009730188.1	YP_008994253.1	77.895	380	84	0	1	380	1	380	0.0	581
YP_009730188.1	YP_009730149.1	81.600	375	69	0	1	375	1	375	0.0	578
YP_009730188.1	YP_009545883.1	78.016	373	82	0	2	374	3	375	0.0	564
YP_009730188.1	YP_009545825.1	75.202	371	92	0	5	375	6	376	0.0	558
YP_009730188.1	YP_009545833.1	75.871	373	90	0	4	376	5	377	0.0	549
YP_009730188.1	YP_009369678.1	74.194	372	96	0	4	375	5	376	0.0	548
YP_009730188.1	YP_009739765.1	73.925	372	97	0	4	375	5	376	0.0	546
YP_009730188.1	YP_009019283.1	73.656	372	98	0	4	375	5	376	0.0	546
YP_009730188.1	YP_009726151.1	73.387	372	99	0	4	375	5	376	0.0	545
YP_009730188.1	YP_001527864.1	73.925	372	97	0	4	375	5	376	0.0	545
YP_009730188.1	YP_001527851.1	73.925	372	97	0	4	375	5	376	0.0	545
YP_009730188.1	YP_009034256.1	73.656	372	98	0	4	375	5	376	0.0	545
YP_009730188.1	YP_009751179.1	73.925	372	97	0	4	375	5	376	0.0	545
YP_009730188.1	YP_009019270.1	73.656	372	98	0	4	375	5	376	0.0	544
YP_009730188.1	YP_009344341.1	73.656	372	98	0	4	375	5	376	0.0	543
YP_009730188.1	YP_009344354.1	72.849	372	101	0	4	375	5	376	0.0	543
YP_009730188.1	YP_009487510.1	73.656	372	98	0	4	375	5	376	0.0	542
YP_009730188.1	YP_009019296.1	72.849	372	101	0	4	375	5	376	0.0	542
YP_009730188.1	YP_009115786.1	72.460	374	103	0	2	375	3	376	0.0	541
YP_009730188.1	YP_009369665.1	72.849	372	101	0	4	375	5	376	0.0	541
YP_009730188.1	YP_007626991.1	72.849	372	101	0	4	375	5	376	0.0	540
YP_009730188.1	YP_009019309.1	73.118	372	100	0	4	375	5	376	0.0	540
YP_009730188.1	YP_009369652.1	73.118	372	100	0	4	375	5	376	0.0	540
YP_009730188.1	YP_009331777.1	72.849	372	101	0	4	375	5	376	0.0	540
YP_009730188.1	YP_009344328.1	72.460	374	103	0	2	375	3	376	0.0	540
YP_009730188.1	YP_009369639.1	73.118	372	100	0	4	375	5	376	0.0	540
YP_009730188.1	YP_009239175.1	72.849	372	101	0	4	375	5	376	0.0	539
YP_009730188.1	YP_009558636.1	70.968	372	108	0	4	375	5	376	0.0	538
YP_009730188.1	YP_003457228.1	72.043	372	104	0	4	375	5	376	0.0	537
YP_009730188.1	YP_009128912.1	72.849	372	101	0	4	375	5	376	0.0	537
YP_009730188.1	YP_002836164.1	72.581	372	102	0	4	375	5	376	0.0	536
YP_009730188.1	YP_008994261.1	72.312	372	103	0	4	375	5	376	0.0	536
YP_009730188.1	YP_003264314.1	72.581	372	102	0	4	375	5	376	0.0	534
YP_009730188.1	YP_009019257.1	72.043	372	104	0	4	375	5	376	0.0	533
YP_009730188.1	YP_009651734.1	71.237	372	107	0	4	375	5	376	0.0	531
YP_009730188.1	YP_187587.1	71.237	372	107	0	4	375	5	376	0.0	529
YP_009730188.1	YP_009343967.1	74.462	372	95	0	4	375	5	376	0.0	528
YP_009730188.1	NP_006977.1	72.312	372	103	0	4	375	5	376	0.0	528
YP_009730188.1	YP_009139039.1	72.581	372	102	0	4	375	5	376	0.0	527
YP_009730188.1	YP_009343954.1	74.462	372	95	0	4	375	5	376	0.0	527
YP_009730188.1	NP_008165.2	71.237	372	107	0	4	375	5	376	0.0	526
YP_009730188.1	YP_187574.1	72.312	372	103	0	4	375	5	376	0.0	526
YP_009730188.1	YP_009493368.1	70.889	371	108	0	4	374	5	375	0.0	524
YP_009730188.1	YP_025933.1	72.145	359	99	1	1	358	1	359	0.0	524
YP_009730188.1	YP_187600.1	72.581	372	102	0	4	375	5	376	0.0	523
YP_009730188.1	YP_009138169.1	72.312	372	103	0	4	375	5	376	0.0	522
YP_009730188.1	YP_003856744.1	72.043	372	104	0	4	375	5	376	0.0	519
YP_009730188.1	YP_009730378.1	69.272	371	114	0	4	374	5	375	0.0	519
YP_009730188.1	NP_008133.1	70.161	372	111	0	4	375	5	376	0.0	518
YP_009730188.1	YP_492678.1	70.968	372	108	0	4	375	5	376	0.0	518
YP_009730188.1	YP_003457267.1	72.849	372	101	0	4	375	5	376	0.0	518
YP_009730188.1	YP_003856718.1	72.043	372	104	0	4	375	5	376	0.0	518
YP_009730188.1	YP_492665.1	70.699	372	109	0	4	375	5	376	0.0	518
YP_009730188.1	YP_009110248.1	70.968	372	108	0	4	375	5	376	0.0	514
YP_009730188.1	insertionB	70.052	384	103	1	4	375	5	388	0.0	513
YP_009730188.1	NP_008380.1	69.003	371	115	0	4	374	5	375	0.0	511
YP_009730188.1	YP_009545804.1	72.386	373	103	0	2	374	3	375	0.0	510
YP_009730188.1	YP_009574724.1	70.430	372	110	0	4	375	5	376	0.0	510
YP_009730188.1	truncatedA	74.566	346	88	0	4	349	5	350	0.0	507
YP_009730188.1	NP_007354.1	70.161	372	111	0	4	375	5	376	0.0	507
YP_009730188.1	YP_001905921.1	66.307	371	125	0	4	374	5	375	0.0	503
YP_009730188.1	deletionA	68.011	372	101	2	4	375	5	358	0.0	500
YP_009730188.1	truncatedBleftM	74.706	340	86	0	10	349	1	340	5.84e-180	496
YP_009730188.1	YP_448764.1	65.229	371	129	0	4	374	5	375	1.71e-179	496
YP_009730188.1	truncatedCnewM	75.758	330	80	0	20	349	2	331	4.40e-177	488
YP_009730188.1	YP_448751.1	67.655	371	120	0	4	374	5	375	6.06e-177	490
YP_009730188.1	YP_009542029.1	68.519	378	119	0	1	378	2	379	2.09e-170	473
YP_009730162.1	YP_009730162.1	100.000	380	0	0	1	380	1	380	0.0	748
YP_009730162.1	YP_009651562.1	76.862	376	87	0	1	376	1	376	0.0	609
